t,f_05,f_1,f_2,f_5,f_10,f_20,f_50
0.125450901803607,198271.318715267,99498.5196841778,50012.0319374944,20467.8550207659,10935.8632095852,5473.30627706316,2316.98690738651
0.125851703406814,193783.98919814,97369.2053918017,49087.9372785928,19992.8651003008,10538.992940693,5507.6114523947,2245.1806554285
0.12625250501002,189399.766413657,94986.5879932275,47782.0526967795,19673.0900322718,10237.7956749009,5539.99141202044,2219.0578444189
0.126653306613226,187568.63262821,93910.375967873,47113.8562506173,19170.3016550976,10091.1449137193,5652.16341489065,2249.22864022653
0.127054108216433,191290.105747096,95366.6813326064,47485.5644408933,18925.3723520506,9804.33434274486,5561.45872171671,2197.46743771333
0.127454909819639,194699.988925705,97154.5622895438,48441.2032179286,19132.3922634451,9662.81317800999,5443.20391869649,2241.1445985394
0.127855711422846,196984.436705689,98465.3331769678,49158.511141601,19449.2189473812,9477.12904858479,5231.17533596456,2231.79582741128
0.128256513026052,192259.943861553,96792.8814534693,49040.9674677249,19694.2234983511,9692.88236283766,5150.93999885823,2306.31799965269
0.128657314629259,192532.521654447,95994.275824241,47749.6227205296,19615.086248759,9888.01162776408,5062.89018970543,2233.04397957297
0.129058116232465,195543.242377281,97701.4680412197,48663.4595289078,19214.1174900154,9957.64380752817,4954.67131694021,2192.13328128484
0.129458917835671,196987.012043991,98496.4774897608,49199.5297051523,19581.3424557475,9769.35184139485,4848.81333015268,2202.52869903024
0.129859719438878,197443.331292963,98797.181196519,49416.0145452907,19762.7050187834,9674.74361928553,4838.21972893303,2198.15608303321
0.130260521042084,197009.211805649,98635.2110044475,49412.0877031225,19831.7830498724,9863.83771535664,4966.30205605358,2256.76502177805
0.130661322645291,195622.005871908,98045.0721755437,49183.5910395111,19838.8155504939,9988.37370280179,5104.57294854106,2217.68304498072
0.131062124248497,199394.580604587,99331.0297961719,49241.3127188134,19742.0207330046,9997.1917246108,5099.04914852584,2329.73789734036
0.131462925851703,192856.006546239,97256.949143151,49339.4351092154,19928.199356391,9982.15182198471,4968.9542483661,2290.19218704002
0.13186372745491,185626.238211904,93404.2107627862,47262.6348497373,19852.6126350777,9955.75058886445,4970.14450408249,2310.95529721367
0.132264529058116,180991.528058189,90915.4011545572,45793.2120978387,18990.5326667857,10118.1818015278,5066.09335934353,2209.75415764508
0.132665330661323,175909.789067929,88541.682315463,44779.3758053244,18391.9869868365,9869.46843396654,5118.18485920894,2206.85675521826
0.133066132264529,169889.135734777,85429.7910835289,43255.7751176607,17986.6946582867,9498.23025828654,5132.32983707263,2192.60640123769
0.133466933867735,166605.333584919,83623.7641321674,42116.869271941,17417.4019184344,9260.81340483899,5042.65344254353,2087.19245626645
0.133867735470942,164991.155420675,82704.539912039,41495.3539225756,16939.276555185,9017.80715602944,5014.74017037672,2079.90413737531
0.134268537074148,167461.365769499,83365.077085269,41336.6883057122,16741.7401913827,8745.0992916622,5150.60374884447,2078.83229903673
0.134669338677355,172507.04137806,85996.0597576997,42685.0326223246,16682.7360104077,8550.3608766821,4916.67531035603,1994.11764705882
0.135070140280561,169810.863970624,85654.5815474484,43378.7575522286,17260.2505205112,8402.39523925629,4796.98728505244,2075.56750952363
0.135470941883768,168005.03607989,83953.2376243117,41817.8877296752,17381.0457516356,8410.13840480823,4715.02445366005,2055.3952710572
0.135871743486974,171749.986881912,85658.6038937236,42528.9918810396,16911.964931904,8700.82166151511,4548.21846659906,2035.55152206228
0.13627254509018,175317.959467836,87648.9757992873,43652.040499374,17082.9680684047,8775.10957545809,4420.12487763151,2092.95623388379
0.136673346693387,176572.541223819,88373.2966670138,44141.9779278516,17582.9511818841,8518.65787453896,4371.29297753574,2001.01770199114
0.137074148296593,176463.262786774,88398.3347028797,44240.0576688339,17742.2160528239,8739.09200276004,4350.18227970604,2045.258930495
0.1374749498998,174891.109628224,87796.4998884523,44076.0555852309,17797.0469256487,8908.71064786684,4432.87507909667,2077.26961089434
0.137875751503006,169552.207778275,85789.0295799468,43561.7486122056,17775.9569958276,9015.96549631162,4540.09966118997,2086.90932906461
0.138276553106212,166881.876988207,83584.0440865425,42029.0858725689,17502.0557679747,9014.5276526622,4372.67973856186,2089.23094116889
0.138677354709419,163003.779335198,82110.9322903708,41649.9446238484,16981.4814814846,8975.7767879612,4369.69758688988,2088.71317042854
0.139078156312625,157993.611164131,79733.6223226263,40366.0211630144,16882.6019508329,8841.2446273255,4458.23342387602,2185.3009277815
0.139478957915832,150591.275552894,76183.4081040011,38842.026466192,16266.9613089914,8773.70517928304,4559.59664113087,2120.51223435326
0.139879759519038,145595.678748151,73358.2815537899,37047.8368753468,15647.4669548012,8532.47743856718,4599.13039006141,2176.02317704413
0.140280561122244,142413.659100535,71621.8617590849,36121.1084406208,15031.1705876909,8241.3485268886,4619.8410465246,2046.57209269045
0.140681362725451,140844.936161388,70707.9463896237,35484.1666945764,14605.3139933952,7975.90465229118,4559.2575989122,1971.29730833562
0.141082164328657,140792.76404355,70515.1358262687,35245.7714161086,14352.2353241305,7588.16048747292,4449.7532974447,1906.63309615278
0.141482965931864,143591.614895466,72174.5893945555,36358.028082045,14218.2522195673,7477.50461862992,4372.67973856238,1968.61205338021
0.14188376753507,142309.511843775,70933.6485837943,35785.1306064308,14584.0958605623,7299.0967411987,4372.6797385623,1825.83928197988
0.142284569138277,145033.366361508,72512.1795570381,36151.1008352816,14384.31372549,7243.70929135552,4174.90024978113,1835.57966223895
0.142685370741483,148449.813234894,73985.4694410964,36809.1530600251,14569.3304933335,7510.6696590011,4038.1698761716,1899.3444135535
0.143086172344689,152345.953810685,76141.6077648419,37829.7176323935,14833.4457116467,7357.05532457577,3851.69201655337,1820.36986641997
0.143486973947896,153311.64772009,76820.7291652846,38426.9803079231,15221.1026465497,7466.92953730299,3789.43778297745,1906.86080571575
0.143887775551102,152133.745533291,76402.7660556587,38401.7484855696,15540.9025428825,7576.67903909068,3773.84943436747,1922.18449921589
0.144288577154309,146399.481680861,74202.8730926704,37916.2152282208,15433.5149310549,7776.72161475316,3773.02348993491,1821.225276608
0.144689378757515,137860.907956787,69974.8811974878,35885.7483577986,15255.7018699596,7845.24042343108,3952.24098827049,1932.0586935007
0.145090180360721,136993.505570162,68176.5340803858,34223.6842105211,14402.7760037665,7952.1116214847,3776.40522875799,1912.61977431844
0.145490981963928,134332.95892922,67975.140723533,34758.2592802533,13784.9673202639,7837.60070950989,3846.01924353843,1921.45165062372
0.145891783567134,126095.586091273,63808.8168615556,32782.9716756948,14029.9058825001,7521.79808038761,3933.67609070104,1959.05074855593
0.146292585170341,120989.2635886,61139.0116484531,31036.68144836,13314.7238696435,7178.48605577721,3963.7592854596,1920.66686160445
0.146693386773547,117586.218416792,59328.693652059,29987.4851125005,12579.0382064561,7255.33260437567,4013.44273666404,1988.87341836889
0.147094188376754,115747.469937968,58187.8412702244,29339.7950269555,12198.4465921148,6808.62426508215,4030.03764969666,1949.74212929068
0.14749498997996,114996.617852635,57821.3130072897,29052.2871150378,11939.2533933178,6569.51249461745,4030.06312552124,1812.7888955937
0.147895791583166,111394.71912799,55980.2909432236,28207.701808218,11787.6555411773,6305.43838823871,3824.48151951045,1744.92093744249
0.148296593186373,116051.048185242,57551.2732947742,28171.2565887054,11532.1579377798,6186.83946426486,3776.4052287584,1784.08525411582
0.148697394789579,120195.705455849,60108.9997760398,29755.4979176264,11391.4347992226,6075.28780462505,3701.96724012734,1705.26404935306
0.149098196392786,122562.57363361,61243.6272032454,30433.9428955496,11989.6256397025,5941.56168665532,3579.65391428406,1596.63681589321
0.149498997995992,126205.711268405,63261.2089868353,31246.1364987265,12358.1764355373,5845.18725810778,3375.58047245492,1666.93349268668
0.149899799599198,127375.831334696,63980.2865055673,31972.7384896251,12672.3976746559,6170.40463743164,3334.11122272946,1608.06701321625
0.150300601202405,124006.896709972,62961.255387165,31924.9206795102,12955.918759655,6345.49839075061,3227.01415356809,1619.34320832324
0.150701402805611,117036.331214298,59531.5712838848,30462.8200318231,12923.9787119688,6496.29054379415,3188.68273004216,1761.39683908047
0.151102204408818,109414.440716064,55780.3613326711,28642.2574674908,12458.2191815687,6747.5445347165,3180.13071895494,1725.68137204506
0.151503006012024,106194.965631635,53381.206006566,26818.5595567981,11724.8371206196,6626.92780013501,3180.46295882292,1627.41373219197
0.15190380761523,103461.737453004,52856.2486756605,26787.1153708828,10988.0174291955,6517.45542571666,3183.43036856967,1747.57248816481
0.152304609218437,96827.3667532666,49293.9022184594,25249.4122484111,10988.0174291928,6178.00940589654,3354.19804725573,1764.82983909751
0.152705410821643,92755.4042157509,47059.5030027103,23912.2789390279,10397.3046645005,5785.50678615481,3375.82777766969,1722.53181468061
0.15310621242485,90025.6802517612,45611.3669702471,23061.8659166646,9809.08786414817,5782.65593561493,3471.84279824912,1777.54718943067
0.153507014028056,87598.3179236394,44817.4120429932,22561.3510882363,9425.88453874817,5426.1188824325,3505.50941368393,1680.07504604661
0.153907815631263,81410.8875245001,41602.3905396524,21411.8284432847,9248.00186378261,5189.15795838265,3383.13994362952,1596.18744984916
0.154308617234469,82979.3799351506,41043.6734934433,20096.1792289319,8937.55703133672,4985.05976095678,3228.50584986194,1621.36676724904
0.154709418837675,89815.6691735628,44569.7520094874,21706.0857010998,8390.84967320193,4932.3539181744,2995.81813957621,1641.83408575757
0.155110220440882,94474.5003197037,47436.6564394975,23385.1336749602,8980.7017280247,4790.82641234027,2981.37254901949,1596.2075451152
0.155511022044088,96845.8268649712,48434.6971808154,24058.7263815659,9608.40493634693,4523.60725175411,2815.56050362419,1473.87232314395
0.155911823647295,98805.7941501011,49805.7669467308,24913.4063328472,9843.9783007927,4583.73279181516,2790.77655991068,1395.88235294125
0.156312625250501,95673.6637302772,48567.0950677539,24907.6880349974,10105.945303476,4950.43023594966,2598.95311965294,1462.4721979166
0.156713426853707,90152.1404075696,45945.3146028047,23680.6027898655,10263.4118597283,5075.61107998247,2593.8348177477,1400.52648356252
0.157114228456914,83800.3472790489,42851.566218977,22204.2074145692,9792.80760003874,5356.1583938061,2582.85229047719,1395.88235294121
0.15751503006012,77596.3214031858,39390.3299044121,20558.9980077913,9230.92837504809,5374.20847687767,2408.13039880577,1397.29138156775
0.157915831663327,77596.3214030029,38986.2740497414,19813.7119113575,8588.37394813841,5213.53160763682,2390.54605273188,1492.76186139283
0.158316633266533,72455.3823039313,37235.8685873534,19582.1915703992,8191.06753813041,4890.23940454862,2589.45707579801,1422.38389053585
0.158717434869739,65199.4543120866,33384.1078502285,17585.1841207918,8178.06276563976,4583.26094141779,2714.36525214642,1487.24882462254
0.159118236472946,62580.9079443301,31795.9471790169,16258.8774723234,7393.56029377222,4386.85258964257,2771.18751294546,1579.72708319797
0.159519038076152,56600.6601220437,29394.9323299983,15467.0603536818,6880.77965908332,4331.56672175978,2866.72283255416,1503.4213233881
0.159919839679359,51198.1984061462,26607.412449351,14009.6952908687,6680.34510240266,3966.61765793276,2858.80932153459,1530.58290859366
0.160320641282565,54015.3509544874,26716.2199371096,13125.0971568221,6038.37426561088,3760.21061596336,2678.82196515207,1585.1754258068
0.160721442885772,59424.8063895798,29537.6447580248,14409.5294354927,5592.97364907479,3556.58495211308,2541.34781623141,1446.37955454073
0.161122244488978,63824.3001015059,31800.9214772768,15644.604949356,5994.27090248537,3216.48875676819,2385.0980392161,1395.88235294117
0.161523046092184,66410.2555378508,33441.8671981364,16633.7717009979,6549.64664170861,2991.06597616196,2385.09803921578,1381.11526689497
0.161923847695391,67023.4614330456,33958.8693402781,17134.6043977835,6986.00403911011,3159.45854826464,2217.50730000551,1242.73891319569
0.162324649298597,64747.8835447488,33056.4322375756,16962.1078880438,7192.15686274499,3389.27614432252,2007.7255151651,1218.50949479389
0.162725450901804,60398.1185953938,31024.6313820679,16122.7860639824,7085.8512211938,3648.57690845384,1993.27345993063,1268.27303676877
0.16312625250501,55065.4788774221,28444.921779149,14907.6052229335,6778.2189128209,3830.08036331688,1809.69724776297,1197.80142225421
0.163527054108216,50597.6013275265,25856.2329372366,13512.1638585848,6238.41179518746,3988.04780876476,1699.21231674431,1196.47058823522
0.163927855711423,50587.1314612725,25590.9901454882,13009.0027700835,5680.23541262783,3773.66348751645,1770.43889068818,1196.47058823524
0.164328657314629,46663.5512171963,24351.7073332068,12915.5189877784,5394.11764706434,3587.88897472853,1934.18344126761,1256.22828183367
0.164729458917836,39882.6812982732,20912.2257491847,11189.2745246964,5394.11764705655,3294.51454242545,2034.44016151095,1216.65952184778
0.165130260521042,33608.473652704,17707.2671094655,9551.27898407101,4798.99526183591,3025.67195090221,2186.33986928136,1233.61114955813
0.165531062124249,28425.1124739631,14992.3330095156,8052.27074314757,4118.25742339916,2991.03585657357,2167.80439064922,1374.28675668351
0.165931863727455,24998.8148850224,13047.0163250238,6897.18134416983,3530.78627408065,2796.03479117599,2031.96519881627,1395.88235294112
0.166332665330661,28745.1933784535,14231.3794922475,6807.76021672457,3001.6624565244,2491.05952792468,1961.59516817357,1294.19635976977
0.166733466933868,31752.1172284557,15989.9892295246,7805.46123413955,2803.37712301976,2158.30092212713,1802.91145412066,1198.86396992439
0.167134268537074,32751.62700236,16760.3802821209,8405.81717449407,3221.34131483761,1825.98526344655,1608.99744285641,1196.47058823539
0.167535070140281,32798.4451292705,16794.0872829297,8605.95567865925,3601.02939936777,1656.05157191768,1590.06535947712,1194.98195296664
0.167935871743487,32798.4451292705,16794.0872829297,8605.95567868329,3795.86056644998,1955.01078288968,1589.08534279115,1073.58750744327
0.168336673346693,32793.0722832131,16794.0872829297,8605.9556786616,3795.86056644998,2152.23421844804,1386.99138417821,1023.1954527854
0.1687374749499,31645.9881969811,16509.6905970729,8573.59166070771,3795.86056644998,2193.42629482005,1390.96102060717,1093.56820262018
0.169138276553106,27651.5678768269,14470.2729268257,7907.98576748522,3778.07468012283,2193.42629482035,1201.94359965735,1000.61844315623
0.169539078156313,26998.7200760245,13595.2135148929,7048.65491857896,3556.31375063521,2193.4262948219,1176.3792946658,995.947222571963
0.169939879759519,26943.4299395596,13570.1537389567,7004.84764542208,3086.86174264005,2193.4262948217,1072.80781536161,867.183976138324
0.170340681362725,21498.8357208006,11576.4612185267,6579.12164962514,2996.73202616185,2016.23402007468,1192.54901960772,824.409636868147
0.170741482965932,16253.0370825711,8780.01597572386,5150.93176615224,2996.73202614802,1794.62151394343,1305.91005876521,977.909018419883
0.171142284569138,11776.2533112151,6423.12346933602,3842.82902244253,2368.85116867401,1794.62151394471,1391.30718954301,997.05882352942
0.171543086172345,8968.36369820625,4798.31065226769,2850.25814982974,1906.07293060348,1794.62151394471,1391.30718954237,1047.45728732222
0.171943887775551,8599.59232042798,4398.45143123569,2401.66204984008,1398.47494553366,1428.32921510144,1391.30718954237,1169.09453000108
0.172344689378758,8599.59232042798,4398.45143123023,2401.66204983527,1198.69281045302,1150.62695677512,1358.0875618275,1170.08469572295
0.172745490981964,8599.59232042798,4398.45143117741,2401.66204984591,1198.69281045391,974.641336250101,1203.21588405526,1043.83070854931
0.17314629258517,8599.59232042798,4398.45143133763,2401.66204984787,1198.69281045295,791.864340897883,1192.54901960779,997.05882352942
0.173547094188377,8599.59232042798,4398.45143125247,2401.66204988026,1198.69281046202,598.207171315632,1192.54901960781,997.058823529468
0.173947895791583,8599.59232042798,4398.45143121604,2401.66204986002,1198.69281045497,598.207171313536,1013.28359474152,997.058823529282
0.17434869739479,8599.59232042798,4398.45143129463,2401.66204983938,1198.69281045677,598.207171315852,902.549409348122,906.206260609135
0.174749498997996,8599.59232042798,4398.45143118044,2401.6620498544,1198.69281045781,598.20717131393,749.368939814257,797.647058823527
0.175150300601202,8599.59232042798,4398.45143128245,2401.66204985662,1198.69281045311,598.207171315169,596.274509803927,765.244336416962
0.175551102204409,8589.17284348562,4398.45143118822,2401.66204985759,1198.69281045971,598.207171313749,596.274509803397,631.013349803038
0.175951903807615,7422.55190845376,4317.35878953479,2392.05756062661,1198.69281045648,598.207171315852,596.274509803752,598.235294117585
0.176352705410822,3979.46951956457,2462.790885895,1676.02515591089,1198.69281045826,598.207171313008,784.671148815184,715.329540983466
0.176753507014028,992.182046546867,1147.12529434169,856.782450392024,940.905809416962,598.207171313253,795.032679738172,797.647058823527
0.177154308617234,0,0,260.171280609565,572.660403959606,598.207171315286,795.032679738913,802.607704560209
0.177555110220441,0,0,55.2607704865208,250.488620059379,545.562162702556,795.032679738975,860.576456690935
0.177955911823647,0,0,0,11.2708104699332,335.169714581944,795.03267973867,969.376353915978
0.178356713426854,0,0,0,0,77.9469296672854,795.032679738898,983.252628911554
0.17875751503006,0,0,0,0,0,616.620342821908,835.93346819385
0.179158316633267,0,0,0,0,0,596.274509804099,797.647058823527
0.179559118236473,0,0,0,0,0,596.274509803855,797.647058823527
0.179959919839679,0,0,0,0,0,549.657573701545,797.647058823527
0.180360721442886,0,0,0,0,0,406.471540084199,775.471122622718
0.180761523046092,0,0,0,0,0,337.785998233766,612.7529449286
0.181162324649299,0,0,0,0,0,201.787554171394,598.235294117585
0.181563126252505,0,0,0,0,0,198.758169934748,557.255022496161
0.181963927855711,0,0,0,0,0,198.758169934748,420.06723622418
0.182364729458918,0,0,0,0,0,198.758169934498,415.078609628276
0.182765531062124,0,0,0,0,0,198.758169934427,453.905876572788
0.183166332665331,0,0,0,0,0,198.758169934463,592.153500646455
0.183567134268537,0,0,0,0,0,198.758169934748,598.235294117778
0.183967935871744,0,0,0,0,0,198.758169934575,598.235294117588
0.18436873747495,0,0,0,0,0,198.758169934748,598.235294117638
0.184769539078156,0,0,0,0,0,198.758169934748,598.235294117592
0.185170340681363,0,0,0,0,0,198.758169934493,598.235294117755
0.185571142284569,0,0,0,0,0,198.758169934748,598.235294117585
0.185971943887776,0,0,0,0,0,197.563521487695,595.758718920695
0.186372745490982,0,0,0,0,0,107.387472002904,488.763912483778
0.186773547094188,0,0,0,0,0,0,398.823529411876
0.187174348697395,0,0,0,0,0,0,394.761919091743
0.187575150300601,0,0,0,0,0,0,333.77923415516
0.187975951903808,0,0,0,0,0,0,232.209657076266
0.188376753507014,0,0,0,0,0,0,199.411764705884
0.18877755511022,0,0,0,0,0,0,199.411764705942
0.189178356713427,0,0,0,0,0,0,199.411764705942
0.189579158316633,0,0,0,0,0,0,199.411764705921
0.18997995991984,0,0,0,0,0,0,199.41176470594
0.190380761523046,0,0,0,0,0,0,199.411764705814
0.190781563126253,0,0,0,0,0,0,199.411764706067
0.191182364729459,0,0,0,0,0,0,199.411764705906
0.191583166332665,0,0,0,0,0,0,199.411764705776
0.191983967935872,0,0,0,0,0,0,199.411764705738
0.192384769539078,0,0,0,0,0,0,199.411764705942
0.192785571142285,0,0,0,0,0,0,151.471499362879
0.193186372745491,0,0,0,0,0,0,41.5942642537905
0.193587174348697,0,0,0,0,0,0,8.44967672159276
0.193987975951904,0,0,0,0,0,0,0
0.19438877755511,0,0,0,0,0,0,0
0.194789579158317,0,0,0,0,0,0,0
0.195190380761523,0,0,0,0,0,0,0
0.195591182364729,0,0,0,0,0,0,0
0.195991983967936,0,0,0,0,0,0,0
0.196392785571142,0,0,0,0,0,0,0
0.196793587174349,0,0,0,0,0,0,0
0.197194388777555,0,0,0,0,0,0,0
0.197595190380762,0,0,0,0,0,0,0
0.197995991983968,0,0,0,0,0,0,0
0.198396793587174,0,0,0,0,0,0,0
0.198797595190381,0,0,0,0,0,0,0
0.199198396793587,0,0,0,0,0,0,0
0.199599198396794,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0
